tournament_id,season_id,player_name,player_id,team_name,team_id,rating,goals,assists,expectedGoals,expectedAssists,shotsOnTarget,totalShots,bigChancesCreated,bigChancesMissed,accuratePasses,accuratePassesPercentage,keyPasses,accurateLongBalls,accurateLongBallsPercentage,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,clearances,possessionLost,minutesPlayed,appearances,yellowCards,redCards,_league_id,_season,_source,_scraped_at
238,63670,Viktor Gyökeres,804508,Sporting CP,3001,8.0,39,7,30.95,6.88,80,139,11,23,496,73.16,63,4,44.44,60,47.62,9,6,20,422,2804,33,4,0,POR,2024-2025,datafc_sofascore,2026-08-10 21:31:54
238,63670,Luiz Júnior,1066603,Famalicão,49531,7.7,0,0,,0.01,0,0,0,0,18,58.06,0,12,48.0,0,0.0,0,0,2,13,90,1,1,0,POR,2024-2025,datafc_sofascore,2026-08-10 21:31:54
238,63670,Francisco Trincão,830431,Sporting CP,3001,7.62,9,14,9.15,7.59,35,106,18,10,821,82.68,76,44,77.19,70,51.47,51,13,27,424,2952,34,1,0,POR,2024-2025,datafc_sofascore,2026-08-10 21:31:54
238,63670,Samuel Soares,983550,Benfica,3006,7.6,0,0,,0.0,0,0,0,0,22,81.48,0,5,50.0,0,0.0,0,0,0,5,180,2,0,0,POR,2024-2025,datafc_sofascore,2026-08-10 21:31:54
238,63670,Marko Gudžulić,1147582,CF Estrela Amadora,3035,7.5,0,0,,0.0,0,0,0,0,31,46.97,0,18,34.62,0,0.0,0,0,3,35,180,2,1,0,POR,2024-2025,datafc_sofascore,2026-08-10 21:31:54
238,63670,Orkun Kökçü,907461,Benfica,3006,7.5,7,7,4.67,7.39,24,62,12,2,1597,86.14,77,128,62.75,11,33.33,41,13,8,446,2646,33,8,0,POR,2024-2025,datafc_sofascore,2026-08-10 21:31:54
238,63670,Tomáš Vaclík,23715,Boavista,2995,7.44,0,0,,0.02,0,0,0,0,174,57.62,0,78,38.05,0,0.0,0,0,12,132,1080,12,1,0,POR,2024-2025,datafc_sofascore,2026-08-10 21:31:54
238,63670,Nicolás Otamendi,74915,Benfica,3006,7.44,6,2,3.82,1.97,12,28,2,3,1803,89.52,10,131,61.21,9,69.23,53,60,108,239,2709,31,4,0,POR,2024-2025,datafc_sofascore,2026-08-10 21:31:54
238,63670,Pedro Gonçalves,895764,Sporting CP,3001,7.43,5,4,4.03,3.72,9,38,9,4,262,80.12,42,12,66.67,11,31.43,13,5,0,160,882,14,3,0,POR,2024-2025,datafc_sofascore,2026-08-10 21:31:54
238,63670,Tiago Silva,252095,Vitória SC,3009,7.43,5,4,3.48,4.53,13,27,5,1,1574,87.98,51,167,73.25,23,58.97,46,28,26,399,2338,30,6,1,POR,2024-2025,datafc_sofascore,2026-08-10 21:31:54
238,63670,Ángel Di María,30027,Benfica,3006,7.41,8,5,8.81,7.18,18,62,11,4,628,77.53,46,68,61.26,29,35.8,16,8,0,401,1657,25,5,0,POR,2024-2025,datafc_sofascore,2026-08-10 21:31:54
238,63670,Wenderson Galeno,845754,FC Porto,3002,7.41,8,0,9.12,2.27,25,49,4,6,496,79.87,22,27,48.21,14,46.67,17,15,21,245,1449,18,4,0,POR,2024-2025,datafc_sofascore,2026-08-10 21:31:54
238,63670,Rodrigo Zalazar,966575,Sporting Braga,2999,7.36,4,5,3.57,2.52,9,43,5,1,509,81.57,28,34,68.0,34,51.52,34,5,11,293,1398,19,4,0,POR,2024-2025,datafc_sofascore,2026-08-10 21:31:54
