league,season,team,player,nation,pos,age,born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,_league_id,_season,_stat_type,_scraped_at
FRA-Ligue 1,2324,Lille,Lucas Chevalier,FRA,GK,21,2001,33.0,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lille,Nabil Bentaleb,ALG,MF,28,1994,21.9,0,10,2,20.0,0.46,0.09,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lille,Rémy Cabella,FRA,"MF,FW",33,1990,16.4,2,33,14,42.4,2.01,0.85,0.06,0.14,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lille,Samuel Umtiti,FRA,DF,29,1993,2.1,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lille,Tiago Fonseca Morais,POR,"FW,MF",19,2003,0.5,0,1,0,0.0,1.96,0.0,0.0,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lille,Tiago Santos,POR,DF,21,2002,26.3,1,33,7,21.2,1.26,0.27,0.03,0.14,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lille,Trévis Dago,CIV,FW,18,2005,0.3,0,1,0,0.0,3.91,0.0,0.0,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lille,Vito Mannone,ITA,GK,35,1988,1.0,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lille,Yusuf Yazıcı,TUR,"MF,FW",26,1997,14.6,5,40,14,35.0,2.74,0.96,0.13,0.36,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Adrian Grbić,AUT,"FW,MF",26,1996,0.3,0,2,0,0.0,5.81,0.0,0.0,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Aurélien Pelon,FRA,DF,19,2004,1.0,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Ayman Kari,FRA,MF,18,2004,9.9,1,7,3,42.9,0.71,0.3,0.14,0.33,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Badredine Bouanani,ALG,MF,18,2004,4.9,1,15,5,33.3,3.05,1.02,0.07,0.2,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Bamba Dieng,SEN,FW,23,2000,6.1,4,17,9,52.9,2.79,1.48,0.24,0.44,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Bamo Meïté,CIV,DF,21,2001,1.6,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Bassirou Ndiaye,SEN,FW,21,2002,1.7,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Benjamin Mendy,FRA,"MF,DF",29,1994,7.9,2,13,4,30.8,1.65,0.51,0.15,0.5,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Bonke Innocent,NGA,MF,27,1996,2.3,0,2,1,50.0,0.86,0.43,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Darlin Yongwa,CMR,"MF,DF",22,2000,12.9,1,15,5,33.3,1.16,0.39,0.07,0.2,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Dembo Sylla,GUI,"DF,MF",20,2002,0.5,0,1,0,0.0,2.0,0.0,0.0,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Eli Junior Kroupi,FRA,FW,17,2006,12.0,5,22,12,54.5,1.83,1.0,0.23,0.42,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Formose Mendy,SEN,DF,22,2001,14.0,0,7,2,28.6,0.5,0.14,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Gino Caoki,FRA,FW,19,2004,0.1,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Gédéon Kalulu,COD,"MF,DF",25,1997,10.8,0,6,1,16.7,0.56,0.09,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Ibrahima Koné,MLI,FW,24,1999,0.4,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Igor Carioca,BRA,"MF,DF",26,1996,2.9,0,1,0,0.0,0.34,0.0,0.0,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Imran Louza,MAR,MF,24,1999,9.6,1,22,5,22.7,2.29,0.52,0.05,0.2,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Jean-Victor Makengo,FRA,"MF,FW",25,1998,5.3,0,5,2,40.0,0.94,0.38,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Joel Mvuka,NOR,MF,20,2002,2.2,0,1,0,0.0,0.46,0.0,0.0,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Julien Laporte,FRA,DF,29,1993,20.2,0,13,1,7.7,0.64,0.05,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Julien Ponceau,FRA,MF,22,2000,24.9,3,33,13,39.4,1.32,0.52,0.09,0.23,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Laurent Abergel,FRA,MF,30,1993,31.8,2,26,11,42.3,0.82,0.35,0.08,0.18,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Loris Mouyokolo,FRA,DF,22,2001,1.0,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Mohamed Bamba,CIV,FW,21,2001,12.6,8,38,18,47.4,3.01,1.42,0.18,0.39,1,1,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Montassar Talbi,TUN,DF,25,1998,24.5,0,5,2,40.0,0.2,0.08,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Nathaniel Adjei,GHA,DF,20,2002,13.8,0,4,0,0.0,0.29,0.0,0.0,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Pablo Pagis,FRA,MF,20,2002,1.8,0,3,1,33.3,1.64,0.55,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Panos Katseris,GRE,MF,22,2001,11.6,1,17,6,35.3,1.47,0.52,0.06,0.17,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Romain Faivre,FRA,MF,25,1998,16.1,5,27,10,37.0,1.67,0.62,0.19,0.5,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Royce Openda,GAB,FW,21,2002,0.2,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Siriné Doucouré,MLI,FW,21,2002,4.7,1,9,5,55.6,1.91,1.06,0.11,0.2,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Souleymane Touré,FRA,DF,20,2003,22.8,1,18,9,50.0,0.79,0.39,0.06,0.11,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Théo Le Bris,FRA,MF,20,2002,16.8,0,13,2,15.4,0.77,0.12,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Tiemoué Bakayoko,FRA,MF,28,1994,14.6,2,12,7,58.3,0.82,0.48,0.17,0.29,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Tosin Aiyegun,BEN,"MF,FW",25,1998,10.0,2,11,3,27.3,1.1,0.3,0.18,0.67,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Vincent Le Goff,FRA,"MF,DF",33,1989,6.0,1,4,1,25.0,0.67,0.17,0.25,1.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lorient,Yvon Mvogo,SUI,GK,29,1994,34.0,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Adryelson,BRA,DF,25,1998,0.1,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Ainsley Maitland-Niles,ENG,"DF,MF",25,1997,15.9,1,18,6,33.3,1.13,0.38,0.0,0.0,1,1,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Alexandre Lacazette,FRA,FW,32,1991,25.5,19,62,36,58.1,2.43,1.41,0.27,0.47,2,2,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Amin Sarr,SWE,FW,22,2001,1.1,0,5,2,40.0,4.59,1.84,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Anthony Lopes,POR,GK,32,1990,31.0,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Bradley Barcola,FRA,MF,20,2002,3.0,0,2,0,0.0,0.67,0.0,0.0,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Chaim El Djebali,TUN,MF,19,2004,0.1,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Clinton Mata,ANG,"DF,MF",30,1992,24.7,0,14,0,0.0,0.57,0.0,0.0,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Corentin Tolisso,FRA,MF,28,1994,19.3,3,39,14,35.9,2.02,0.72,0.05,0.14,1,1,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Dejan Lovren,CRO,DF,34,1989,8.0,0,6,4,66.7,0.75,0.5,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Diego Moreira,BEL,MF,18,2004,3.0,0,5,2,40.0,1.67,0.67,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Duje Ćaleta-Car,CRO,DF,26,1996,22.1,0,7,1,14.3,0.32,0.05,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Ernest Nuamah,GHA,"FW,MF",19,2003,20.4,3,43,20,46.5,2.11,0.98,0.07,0.15,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Gift Orban,NGA,FW,21,2002,5.3,1,8,2,25.0,1.52,0.38,0.13,0.5,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Henrique,BRA,"DF,MF",29,1994,6.7,1,8,3,37.5,1.19,0.44,0.13,0.33,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Jake O'Brien,IRL,DF,22,2001,26.3,4,18,8,44.4,0.68,0.3,0.22,0.5,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Jeffinho,BRA,"MF,FW",23,1999,3.4,1,11,3,27.3,3.21,0.88,0.09,0.33,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Johann Lepenant,FRA,MF,20,2002,2.8,0,4,2,50.0,1.42,0.71,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Mahamadou Diawara,FRA,MF,18,2005,4.0,0,6,0,0.0,1.51,0.0,0.0,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Malick Fofana,BEL,"FW,MF",18,2005,6.2,3,9,7,77.8,1.45,1.13,0.33,0.43,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Mama Samba Baldé,GNB,FW,27,1995,6.1,2,17,9,52.9,2.78,1.47,0.12,0.22,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Mamadou Sarr,SEN,DF,17,2005,0.1,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Maxence Caqueret,FRA,MF,23,2000,33.6,1,24,9,37.5,0.71,0.27,0.04,0.11,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Mohamed El Arouch,FRA,MF,19,2004,0.0,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Nemanja Matić,SRB,MF,34,1988,13.9,0,6,2,33.3,0.43,0.14,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Nicolás Tagliafico,ARG,"DF,MF",30,1992,23.6,3,15,6,40.0,0.64,0.25,0.2,0.5,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Orel Mangala,BEL,MF,25,1998,4.4,2,5,2,40.0,1.13,0.45,0.4,1.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Paul Akouokou,CIV,MF,25,1997,3.4,0,2,0,0.0,0.59,0.0,0.0,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Rayan Cherki,FRA,"MF,FW",19,2003,19.1,1,57,17,29.8,2.98,0.89,0.02,0.06,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Rémy Riou,FRA,GK,35,1987,3.0,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Sael Kumbedi,FRA,"DF,MF",18,2005,10.3,0,6,4,66.7,0.58,0.39,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Saïd Benrahma,ALG,"FW,MF",27,1995,8.6,3,25,9,36.0,2.92,1.05,0.12,0.33,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Sinaly Diomande,CIV,DF,22,2001,9.9,0,6,1,16.7,0.61,0.1,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Skelly Alvero,FRA,MF,21,2002,4.7,1,9,3,33.3,1.9,0.63,0.11,0.33,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Lyon,Tino Kadewere,ZIM,FW,27,1996,3.3,0,6,1,16.7,1.82,0.3,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Amine Harit,MAR,MF,26,1997,20.2,1,33,8,24.2,1.63,0.4,0.03,0.13,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Azzedine Ounahi,MAR,MF,23,2000,13.4,2,16,4,25.0,1.19,0.3,0.13,0.5,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Bamo Meïté,CIV,DF,21,2001,7.1,0,1,0,0.0,0.14,0.0,0.0,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Bilal Nadir,MAR,MF,19,2003,1.3,0,1,0,0.0,0.8,0.0,0.0,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Chancel Mbemba,COD,DF,28,1994,24.5,2,19,2,10.5,0.77,0.08,0.11,1.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Emran Soglo,FRA,MF,18,2005,1.2,1,1,1,100.0,0.83,0.83,1.0,1.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Faris Pemi Moumbagna,CMR,FW,23,2000,6.1,3,16,5,31.3,2.63,0.82,0.19,0.6,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,François Mughe,CMR,MF,19,2004,2.0,0,3,0,0.0,1.53,0.0,0.0,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Geoffrey Kondogbia,CTA,MF,30,1993,16.3,0,8,1,12.5,0.49,0.06,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Iliman Ndiaye,SEN,"FW,MF",23,2000,18.0,3,35,9,25.7,1.95,0.5,0.09,0.33,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Ismaila Sarr,SEN,"MF,FW",25,1998,16.1,3,25,10,40.0,1.55,0.62,0.12,0.3,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Jean Onana,CMR,MF,23,2000,6.3,1,8,3,37.5,1.27,0.48,0.13,0.33,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Joaquín Correa,ARG,"MF,FW",28,1994,4.8,0,4,2,50.0,0.84,0.42,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Jonathan Clauss,FRA,"DF,MF",30,1992,23.0,3,28,8,28.6,1.22,0.35,0.11,0.38,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Jordan Veretout,FRA,MF,30,1993,24.3,1,36,9,25.0,1.48,0.37,0.03,0.11,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Keyliane Abdallah,FRA,FW,17,2006,0.0,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Leonardo Balerdi,ARG,DF,24,1999,25.2,2,14,4,28.6,0.55,0.16,0.14,0.5,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Luis Henrique,BRA,"FW,MF",21,2001,8.7,1,12,3,25.0,1.38,0.34,0.08,0.33,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Mattéo Guendouzi,FRA,MF,24,1999,0.2,0,2,2,100.0,9.47,9.47,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Michael Amir Murillo,PAN,"DF,MF",27,1996,11.1,3,5,4,80.0,0.45,0.36,0.6,0.75,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Noam Mayoka-Tika,BEL,MF,19,2003,0.0,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Pape Gueye,SEN,"MF,DF",24,1999,8.5,1,8,2,25.0,0.94,0.24,0.13,0.5,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Pau López,ESP,GK,28,1994,32.7,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Pierre-Emerick Aubameyang,GAB,FW,34,1989,29.1,17,116,51,44.0,3.98,1.75,0.11,0.25,4,4,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Quentin Merlin,FRA,"DF,MF",21,2002,7.8,0,5,1,20.0,0.64,0.13,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Raimane Daou,COM,DF,18,2004,0.3,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Renan Lodi,BRA,"DF,MF",25,1998,13.7,0,6,2,33.3,0.44,0.15,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Rubén Blanco,ESP,GK,28,1995,1.3,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Samuel Gigot,FRA,DF,29,1993,19.2,3,19,9,47.4,0.99,0.47,0.16,0.33,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Sofiane Sidi Ali,FRA,FW,28,1995,0.2,0,1,0,0.0,5.0,0.0,0.0,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Ulisses Garcia,SUI,"DF,MF",27,1996,10.1,0,11,5,45.5,1.09,0.5,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Valentin Rongier,FRA,MF,28,1994,9.5,0,10,3,30.0,1.06,0.32,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Marseille,Vitinha,POR,FW,23,2000,10.3,3,37,9,24.3,3.61,0.88,0.08,0.33,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Metz,Ablie Jallow,GAM,"MF,FW",24,1998,10.2,3,18,7,38.9,1.76,0.69,0.11,0.29,1,1,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Metz,Abou Lô,SEN,"MF,DF",23,2000,2.2,0,1,0,0.0,0.46,0.0,0.0,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Metz,Alexandre Oukidja,ALG,GK,35,1988,33.2,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Metz,Arthur Atta,FRA,MF,20,2003,10.3,1,9,4,44.4,0.88,0.39,0.11,0.25,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Metz,Benjamin Tetteh,GHA,FW,26,1997,3.1,0,3,1,33.3,0.97,0.32,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Metz,Cheikh Tidiane Sabaly,SEN,"MF,FW",24,1999,15.3,3,21,9,42.9,1.37,0.59,0.14,0.33,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Metz,Christophe Hérelle,MTQ,DF,30,1992,18.0,0,4,0,0.0,0.22,0.0,0.0,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Metz,Danley Jean-Jacques,HAI,MF,23,2000,29.8,0,34,5,14.7,1.14,0.17,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Metz,Didier Lamkel Zé,CMR,"FW,MF",26,1996,6.1,1,11,3,27.3,1.8,0.49,0.09,0.33,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Metz,Fali Candé,GNB,DF,25,1998,20.5,0,13,7,53.8,0.63,0.34,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Metz,Georges Mikautadze,GEO,FW,22,2000,19.4,13,57,27,47.4,2.94,1.39,0.18,0.37,3,3,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Metz,Guillaume Dietsch,FRA,GK,22,2001,0.8,0,0,0,,0.0,0.0,,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Metz,Habib Maïga,CIV,MF,27,1996,1.6,0,2,0,0.0,1.22,0.0,0.0,,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Metz,Ibou Sané,SEN,FW,18,2005,1.4,1,2,1,50.0,1.41,0.7,0.5,1.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Metz,Ismaël Traoré,CIV,DF,36,1986,24.7,2,10,4,40.0,0.41,0.16,0.2,0.5,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Metz,Joel Asoro,SWE,"MF,FW",24,1999,9.4,2,6,3,50.0,0.64,0.32,0.33,0.67,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Metz,Joseph Nduquidi,FRA,"MF,DF",18,2004,8.3,0,4,1,25.0,0.48,0.12,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Metz,Koffi Kouao,CIV,DF,25,1998,9.6,0,5,1,20.0,0.52,0.1,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
FRA-Ligue 1,2324,Metz,Kévin N'Doram,FRA,MF,27,1996,17.8,0,7,1,14.3,0.39,0.06,0.0,0.0,0,0,FRA,2023-2024,shooting,2026-08-06T23:13:23.735900
