league,season,team,player,nation,pos,age,born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,_league_id,_season,_stat_type,_scraped_at
FRA-Ligue 1,2324,Lille,Rémy Cabella,FRA,"MF,FW",33,1990,16.4,0,0,0,16,39,3,51,4,38,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lille,Samuel Umtiti,FRA,DF,29,1993,2.1,0,0,0,3,1,0,0,1,1,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lille,Tiago Fonseca Morais,POR,"FW,MF",19,2003,0.5,0,0,0,1,0,0,1,1,1,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lille,Tiago Santos,POR,DF,21,2002,26.3,6,0,0,38,87,0,83,14,40,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lille,Trévis Dago,CIV,FW,18,2005,0.3,1,0,0,2,1,0,1,1,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lille,Vito Mannone,ITA,GK,35,1988,1.0,0,0,0,0,0,0,0,0,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lille,Yusuf Yazıcı,TUR,"MF,FW",26,1997,14.6,5,0,0,19,14,4,18,5,11,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Adrian Grbić,AUT,"FW,MF",26,1996,0.3,0,0,0,0,0,0,1,0,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Aurélien Pelon,FRA,DF,19,2004,1.0,1,0,0,1,0,0,0,0,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Ayman Kari,FRA,MF,18,2004,9.9,1,0,0,10,28,0,1,4,12,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Badredine Bouanani,ALG,MF,18,2004,4.9,0,0,0,1,10,0,10,2,2,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Bamba Dieng,SEN,FW,23,2000,6.1,3,0,0,7,19,6,5,0,4,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Bamo Meïté,CIV,DF,21,2001,1.6,0,0,0,0,1,0,0,3,1,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Bassirou Ndiaye,SEN,FW,21,2002,1.7,0,0,0,5,5,0,1,1,2,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Benjamin Mendy,FRA,"MF,DF",29,1994,7.9,3,0,0,12,4,4,96,6,1,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Bonke Innocent,NGA,MF,27,1996,2.3,1,0,0,5,4,0,0,4,5,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Darlin Yongwa,CMR,"MF,DF",22,2000,12.9,3,0,0,21,31,3,74,13,22,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Dembo Sylla,GUI,"DF,MF",20,2002,0.5,0,0,0,0,0,0,4,1,1,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Eli Junior Kroupi,FRA,FW,17,2006,12.0,1,0,0,17,8,8,14,10,5,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Formose Mendy,SEN,DF,22,2001,14.0,6,0,0,17,11,0,13,20,19,,,1,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Gino Caoki,FRA,FW,19,2004,0.1,0,0,0,0,1,0,1,0,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Gédéon Kalulu,COD,"MF,DF",25,1997,10.8,0,0,0,16,7,0,22,5,17,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Ibrahima Koné,MLI,FW,24,1999,0.4,0,0,0,0,1,0,0,0,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Igor Carioca,BRA,"MF,DF",26,1996,2.9,2,0,0,7,4,0,9,3,6,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Imran Louza,MAR,MF,24,1999,9.6,1,0,0,16,15,0,53,8,8,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Jean-Victor Makengo,FRA,"MF,FW",25,1998,5.3,0,0,0,7,7,0,6,9,4,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Joel Mvuka,NOR,MF,20,2002,2.2,1,0,0,1,5,1,12,2,4,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Julien Laporte,FRA,DF,29,1993,20.2,4,0,0,20,9,1,1,10,14,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Julien Ponceau,FRA,MF,22,2000,24.9,5,0,0,30,34,5,49,18,14,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Laurent Abergel,FRA,MF,30,1993,31.8,4,0,0,36,36,1,34,61,55,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Loris Mouyokolo,FRA,DF,22,2001,1.0,0,0,0,1,0,1,0,0,1,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Mohamed Bamba,CIV,FW,21,2001,12.6,3,0,0,22,15,11,2,2,9,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Montassar Talbi,TUN,DF,25,1998,24.5,2,0,0,18,8,1,4,34,21,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Nathaniel Adjei,GHA,DF,20,2002,13.8,2,0,0,10,12,2,2,16,9,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Pablo Pagis,FRA,MF,20,2002,1.8,1,0,0,4,4,0,2,3,6,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Panos Katseris,GRE,MF,22,2001,11.6,4,0,0,19,11,2,46,7,19,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Romain Faivre,FRA,MF,25,1998,16.1,1,0,0,4,47,2,38,6,6,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Royce Openda,GAB,FW,21,2002,0.2,0,0,0,1,1,0,0,0,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Siriné Doucouré,MLI,FW,21,2002,4.7,2,0,0,10,6,2,1,1,5,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Souleymane Touré,FRA,DF,20,2003,22.8,6,0,0,36,15,0,5,31,13,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Théo Le Bris,FRA,MF,20,2002,16.8,2,0,0,7,10,0,33,10,22,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Tiemoué Bakayoko,FRA,MF,28,1994,14.6,5,0,0,25,23,2,1,25,17,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Tosin Aiyegun,BEN,"MF,FW",25,1998,10.0,0,1,0,13,16,3,8,2,4,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Vincent Le Goff,FRA,"MF,DF",33,1989,6.0,1,0,0,3,5,2,17,3,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lorient,Yvon Mvogo,SUI,GK,29,1994,34.0,1,0,0,0,3,0,0,0,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Adryelson,BRA,DF,25,1998,0.1,0,0,0,0,0,0,0,1,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Ainsley Maitland-Niles,ENG,"DF,MF",25,1997,15.9,1,1,0,5,11,1,21,17,18,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Alexandre Lacazette,FRA,FW,32,1991,25.5,3,1,0,50,36,13,10,8,12,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Amin Sarr,SWE,FW,22,2001,1.1,0,0,0,2,2,0,1,0,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Anthony Lopes,POR,GK,32,1990,31.0,0,0,0,1,6,0,0,0,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Bradley Barcola,FRA,MF,20,2002,3.0,1,0,0,4,2,2,0,2,2,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Chaim El Djebali,TUN,MF,19,2004,0.1,0,0,0,1,0,0,1,0,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Clinton Mata,ANG,"DF,MF",30,1992,24.7,6,0,0,30,37,1,52,40,25,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Corentin Tolisso,FRA,MF,28,1994,19.3,5,0,0,24,23,1,35,10,21,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Dejan Lovren,CRO,DF,34,1989,8.0,2,1,0,12,1,0,3,12,7,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Diego Moreira,BEL,MF,18,2004,3.0,1,0,0,4,3,1,6,2,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Duje Ćaleta-Car,CRO,DF,26,1996,22.1,2,1,0,16,5,0,0,16,11,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Ernest Nuamah,GHA,"FW,MF",19,2003,20.4,4,0,0,50,34,12,76,9,14,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Gift Orban,NGA,FW,21,2002,5.3,2,0,0,9,10,2,3,1,3,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Henrique,BRA,"DF,MF",29,1994,6.7,2,0,0,6,8,0,17,10,6,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Jake O'Brien,IRL,DF,22,2001,26.3,4,1,0,17,10,0,1,11,16,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Jeffinho,BRA,"MF,FW",23,1999,3.4,0,0,0,4,5,1,2,0,4,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Johann Lepenant,FRA,MF,20,2002,2.8,1,0,0,6,3,0,2,4,3,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Mahamadou Diawara,FRA,MF,18,2005,4.0,2,0,0,10,7,0,2,4,6,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Malick Fofana,BEL,"FW,MF",18,2005,6.2,0,0,0,3,12,0,20,5,4,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Mama Samba Baldé,GNB,FW,27,1995,6.1,1,0,0,8,8,4,5,3,5,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Mamadou Sarr,SEN,DF,17,2005,0.1,0,0,0,0,0,0,0,0,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Maxence Caqueret,FRA,MF,23,2000,33.6,1,0,0,34,30,1,88,48,64,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Mohamed El Arouch,FRA,MF,19,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Nemanja Matić,SRB,MF,34,1988,13.9,2,0,0,8,8,0,4,16,11,,,1,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Nicolás Tagliafico,ARG,"DF,MF",30,1992,23.6,7,1,1,37,33,0,40,28,34,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Orel Mangala,BEL,MF,25,1998,4.4,0,0,0,11,4,0,2,5,3,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Paul Akouokou,CIV,MF,25,1997,3.4,1,0,0,9,3,0,0,6,9,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Rayan Cherki,FRA,"MF,FW",19,2003,19.1,0,0,0,10,31,2,71,7,15,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Rémy Riou,FRA,GK,35,1987,3.0,0,0,0,0,1,0,0,0,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Sael Kumbedi,FRA,"DF,MF",18,2005,10.3,3,0,0,23,12,2,28,13,19,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Saïd Benrahma,ALG,"FW,MF",27,1995,8.6,2,0,0,2,10,7,67,1,7,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Sinaly Diomande,CIV,DF,22,2001,9.9,2,0,0,11,8,0,1,15,4,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Skelly Alvero,FRA,MF,21,2002,4.7,2,0,0,12,3,0,2,2,7,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Lyon,Tino Kadewere,ZIM,FW,27,1996,3.3,0,0,0,6,2,2,2,4,1,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Amine Harit,MAR,MF,26,1997,20.2,5,0,0,19,51,1,39,12,16,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Azzedine Ounahi,MAR,MF,23,2000,13.4,3,0,0,15,24,1,22,10,11,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Bamo Meïté,CIV,DF,21,2001,7.1,1,0,0,10,6,0,4,11,10,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Bilal Nadir,MAR,MF,19,2003,1.3,1,0,0,4,2,0,0,2,3,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Chancel Mbemba,COD,DF,28,1994,24.5,1,0,0,21,9,2,15,13,21,,,1,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Emran Soglo,FRA,MF,18,2005,1.2,1,0,0,2,2,1,5,1,1,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Faris Pemi Moumbagna,CMR,FW,23,2000,6.1,2,1,1,12,11,4,4,3,1,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,François Mughe,CMR,MF,19,2004,2.0,1,0,0,3,8,0,7,1,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Geoffrey Kondogbia,CTA,MF,30,1993,16.3,3,0,0,25,29,2,2,29,30,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Iliman Ndiaye,SEN,"FW,MF",23,2000,18.0,0,1,0,22,26,4,19,6,19,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Ismaila Sarr,SEN,"MF,FW",25,1998,16.1,1,0,0,16,42,7,39,13,8,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Jean Onana,CMR,MF,23,2000,6.3,1,0,0,15,8,0,2,11,14,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Joaquín Correa,ARG,"MF,FW",28,1994,4.8,2,0,0,6,5,0,1,1,5,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Jonathan Clauss,FRA,"DF,MF",30,1992,23.0,2,1,0,11,17,3,160,36,20,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Jordan Veretout,FRA,MF,30,1993,24.3,4,0,0,22,14,1,113,14,21,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Keyliane Abdallah,FRA,FW,17,2006,0.0,0,0,0,0,0,0,0,0,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Leonardo Balerdi,ARG,DF,24,1999,25.2,6,1,1,25,24,1,3,51,50,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Luis Henrique,BRA,"FW,MF",21,2001,8.7,0,0,0,2,2,6,27,8,7,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Mattéo Guendouzi,FRA,MF,24,1999,0.2,0,0,0,0,1,0,1,0,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Michael Amir Murillo,PAN,"DF,MF",27,1996,11.1,3,0,0,10,10,6,16,11,11,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Noam Mayoka-Tika,BEL,MF,19,2003,0.0,0,0,0,1,0,0,0,0,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Pape Gueye,SEN,"MF,DF",24,1999,8.5,2,0,0,20,18,1,9,13,21,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Pau López,ESP,GK,28,1994,32.7,1,0,0,0,12,0,0,0,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Pierre-Emerick Aubameyang,GAB,FW,34,1989,29.1,4,0,0,9,20,21,43,9,15,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Quentin Merlin,FRA,"DF,MF",21,2002,7.8,1,0,0,10,15,0,39,6,13,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Raimane Daou,COM,DF,18,2004,0.3,0,0,0,2,0,0,0,0,1,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Renan Lodi,BRA,"DF,MF",25,1998,13.7,6,0,0,27,17,1,70,16,17,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Rubén Blanco,ESP,GK,28,1995,1.3,0,0,0,0,0,0,0,0,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Samuel Gigot,FRA,DF,29,1993,19.2,7,1,0,21,14,1,6,25,22,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Sofiane Sidi Ali,FRA,FW,28,1995,0.2,0,0,0,1,0,0,0,2,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Ulisses Garcia,SUI,"DF,MF",27,1996,10.1,0,0,0,14,11,0,48,7,16,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Valentin Rongier,FRA,MF,28,1994,9.5,2,0,0,13,5,0,3,14,12,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Marseille,Vitinha,POR,FW,23,2000,10.3,1,0,0,16,23,6,18,5,8,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Ablie Jallow,GAM,"MF,FW",24,1998,10.2,1,0,0,8,14,0,23,8,6,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Abou Lô,SEN,"MF,DF",23,2000,2.2,0,1,0,3,2,0,0,4,1,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Alexandre Oukidja,ALG,GK,35,1988,33.2,3,0,0,1,7,0,0,3,1,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Arthur Atta,FRA,MF,20,2003,10.3,0,0,0,18,12,4,10,9,13,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Benjamin Tetteh,GHA,FW,26,1997,3.1,2,0,0,4,4,5,1,0,5,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Cheikh Tidiane Sabaly,SEN,"MF,FW",24,1999,15.3,4,0,0,24,27,6,14,9,22,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Christophe Hérelle,MTQ,DF,30,1992,18.0,4,1,0,14,33,0,1,18,16,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Danley Jean-Jacques,HAI,MF,23,2000,29.8,5,0,0,48,23,1,20,39,30,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Didier Lamkel Zé,CMR,"FW,MF",26,1996,6.1,1,0,0,14,11,3,14,1,3,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Fali Candé,GNB,DF,25,1998,20.5,4,0,0,14,16,0,9,21,18,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Georges Mikautadze,GEO,FW,22,2000,19.4,0,1,0,13,26,1,34,6,2,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Guillaume Dietsch,FRA,GK,22,2001,0.8,0,0,0,0,0,0,0,0,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Habib Maïga,CIV,MF,27,1996,1.6,0,0,0,4,2,0,1,3,2,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Ibou Sané,SEN,FW,18,2005,1.4,1,0,0,5,2,1,4,1,4,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Ismaël Traoré,CIV,DF,36,1986,24.7,2,0,0,23,4,0,0,32,11,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Joel Asoro,SWE,"MF,FW",24,1999,9.4,2,0,0,18,22,4,19,6,8,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Joseph Nduquidi,FRA,"MF,DF",18,2004,8.3,2,0,0,14,14,0,0,11,4,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Koffi Kouao,CIV,DF,25,1998,9.6,2,0,0,16,5,1,16,12,12,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Kévin N'Doram,FRA,MF,27,1996,17.8,4,0,0,29,21,0,2,27,23,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Kévin Van Den Kerkhof,ALG,"MF,FW",27,1996,21.3,2,0,0,8,10,6,129,12,25,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Lamine Camara,SEN,MF,19,2004,25.1,3,0,0,44,44,1,118,27,43,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Malick Mbaye,SEN,MF,19,2004,1.7,1,0,0,5,4,0,13,0,1,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Matthieu Udol,FRA,DF,27,1996,30.0,5,0,0,28,21,1,71,44,36,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Maxime Colin,FRA,DF,31,1991,20.4,3,0,0,11,8,0,34,22,26,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,N'Guessan Kouadio,CIV,MF,20,2003,1.2,0,0,0,10,5,0,1,1,1,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Oscar Estupiñan,COL,FW,26,1996,2.9,0,0,0,6,3,1,1,0,4,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Papa Amadou Diallo,SEN,"MF,FW",19,2004,9.9,1,0,0,10,11,4,14,10,9,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Sadibou Sané,SEN,DF,19,2004,9.4,1,0,0,9,5,1,8,7,11,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Simon Elisor,FRA,FW,24,1999,8.5,1,0,0,17,16,4,4,0,2,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
FRA-Ligue 1,2324,Metz,Youssef Maziz,FRA,MF,25,1998,1.4,0,0,0,1,2,0,4,1,0,,,0,FRA,2023-2024,misc,2026-08-06T23:14:30.313850
