tournament_id,season_id,player_name,player_id,team_name,team_id,goals,assists,rating,expectedGoals,expectedAssists,totalShots,shotsOnTarget,keyPasses,successfulDribbles,tackles,yellowCards,redCards,minutesPlayed,appearances,_metric_order,_league_id,_season,_source,_scraped_at
34,52571,Jérémy Doku,934386,Stade Rennais,1658,1,0,7.9,0.6,0.61,6,4,3,9,2,0,0,111,2,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Kylian Mbappé,826643,Paris Saint-Germain,1644,27,7,7.89,20.96,5.2,120,59,40,61,4,4,0,2158,29,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Jordan Amavi,342915,Stade Brestois,1715,1,0,7.8,0.1,0.01,1,1,0,1,1,1,0,91,2,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Massamba N'Diaye,1177344,Clermont Foot,1680,0,0,7.7,,0.01,0,0,0,0,0,0,0,360,4,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Aleksandr Golovin,318963,AS Monaco,1653,6,6,7.64,3.73,6.44,44,19,50,24,42,9,1,2154,25,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Jean-Ricner Bellegarde,845273,RC Strasbourg,1659,2,2,7.57,0.56,1.07,5,3,3,8,5,2,0,269,3,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Caio Henrique,845170,AS Monaco,1653,0,5,7.54,0.24,2.33,6,1,13,5,13,0,0,628,9,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Florian Sotoca,788921,RC Lens,1648,7,6,7.5,9.1,6.32,69,22,53,20,33,4,1,2603,32,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Radosław Majecki,849114,AS Monaco,1653,0,0,7.5,,0.01,0,0,0,0,0,1,0,1080,12,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Vitinha,902029,Paris Saint-Germain,1644,7,4,7.49,3.15,4.0,45,19,37,32,39,0,0,2130,28,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Teji Savanier,156682,Montpellier,1642,9,6,7.48,9.13,8.52,82,29,94,55,37,8,1,2773,32,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Romain Del Castillo,825681,Stade Brestois,1715,8,8,7.43,5.24,9.15,40,17,89,75,46,4,0,2515,33,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Rémy Descamps,788180,Nantes,1647,0,0,7.42,0.0,0.02,0,0,0,0,0,1,0,540,6,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Pierre Lees Melou,801306,Stade Brestois,1715,4,0,7.4,2.39,3.01,52,13,28,29,96,10,1,2521,29,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Dimitry Bertaud,794465,Montpellier,1642,0,0,7.4,,0.01,0,0,0,0,0,0,0,360,4,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Ousmane Dembélé,818244,Paris Saint-Germain,1644,3,8,7.38,4.42,5.81,43,14,59,65,19,0,0,1509,26,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Mory Diaw,580226,Clermont Foot,1680,0,0,7.35,0.0,0.09,0,0,2,3,1,3,0,2700,30,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Achraf Hakimi,814594,Paris Saint-Germain,1644,4,5,7.34,4.19,4.22,42,12,43,27,29,3,0,1931,25,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Teddy Teuma,829643,Stade de Reims,1682,6,3,7.31,3.06,4.34,44,15,43,27,54,7,0,2123,28,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Wilfried Singo,978285,AS Monaco,1653,1,1,7.31,0.85,1.08,19,7,14,29,34,8,1,2187,25,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Gianluigi Donnarumma,824509,Paris Saint-Germain,1644,0,0,7.3,0.0,0.0,0,0,0,1,0,3,1,2170,25,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Benjamin Bourigeaud,324399,Stade Rennais,1658,9,6,7.29,9.93,6.17,51,17,70,10,31,1,0,2435,32,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Angel Gomes,867441,Lille,1643,0,8,7.29,2.02,5.96,34,7,48,22,26,5,0,2578,31,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Junya Ito,783278,Stade de Reims,1682,3,7,7.28,4.54,9.95,46,15,80,54,33,2,0,2722,31,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Anthony Lopes,48535,Olympique Lyonnais,1649,0,0,7.28,0.0,0.18,0,0,1,0,0,0,0,2790,31,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Alexandre Lacazette,50070,Olympique Lyonnais,1649,19,2,7.28,11.41,2.08,62,36,21,22,19,3,1,2303,29,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Pierre-Emerick Aubameyang,51498,Olympique de Marseille,1641,17,8,7.27,20.58,4.42,116,52,27,18,22,4,0,2628,34,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Marquinhos,155995,Paris Saint-Germain,1644,0,1,7.26,0.43,0.75,4,0,9,1,19,1,0,1539,21,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Takumi Minamino,155818,AS Monaco,1653,9,6,7.26,5.87,4.35,60,28,35,15,34,4,0,2125,30,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Saïd Benrahma,354808,Olympique Lyonnais,1649,3,3,7.25,1.62,3.67,25,9,23,18,9,2,0,778,12,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Marco Asensio,361004,Paris Saint-Germain,1644,4,5,7.25,3.22,4.27,27,10,34,10,12,0,0,1112,19,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Edon Zhegrova,887766,Lille,1643,6,6,7.24,6.2,7.76,82,29,49,90,32,3,1,2296,33,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Arnaud Nordin,848458,Montpellier,1642,5,3,7.24,3.62,1.44,29,13,21,33,12,1,1,1252,20,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
34,52571,Imrân Louza,965943,Lorient,1656,1,3,7.24,1.05,2.36,22,5,25,10,13,1,0,865,14,rating,FRA,2023-2024,datafc_sofascore,2026-08-09T01:22:05.890634
