tournament_id,season_id,player_name,player_id,team_name,team_id,rating,goals,assists,expectedGoals,expectedAssists,shotsOnTarget,totalShots,bigChancesCreated,bigChancesMissed,accuratePasses,accuratePassesPercentage,keyPasses,accurateLongBalls,accurateLongBallsPercentage,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,clearances,possessionLost,minutesPlayed,appearances,yellowCards,redCards,_league_id,_season,_source,_scraped_at
238,77806,João Afonso,1961855,Santa Clara,3011,7.65,0,0,,0.0,0,0,0,0,32,72.73,0,11,47.83,0,0.0,0,0,2,12,180,2,0,0,POR,2025-2026,datafc_sofascore,2026-08-10 21:32:02
238,77806,Gonçalo Inácio,1001196,Sporting CP,3001,7.55,2,3,1.22,2.17,3,11,3,0,2238,90.13,17,142,56.57,8,88.89,45,28,89,271,2506,29,4,1,POR,2025-2026,datafc_sofascore,2026-08-10 21:32:02
238,77806,Samuel Soares,983550,Benfica,3006,7.5,0,0,,0.0,0,0,0,0,27,72.97,0,7,41.18,1,100.0,0,0,0,10,180,2,1,0,POR,2025-2026,datafc_sofascore,2026-08-10 21:32:02
238,77806,José Neto,1961117,Benfica,3006,7.5,0,0,0.08,0.03,0,2,0,0,52,83.87,0,2,66.67,0,0.0,1,1,5,15,94,2,0,0,POR,2025-2026,datafc_sofascore,2026-08-10 21:32:02
238,77806,Luis Javier Suárez,914213,Sporting CP,3001,7.4,28,6,23.3,5.58,60,136,13,26,444,74.5,47,13,52.0,36,48.65,16,2,15,313,2698,32,7,0,POR,2025-2026,datafc_sofascore,2026-08-10 21:32:02
238,77806,Martin Turk,1083104,Estoril Praia,4500,7.4,0,0,,0.0,0,0,0,0,48,72.73,0,7,28.0,0,0.0,0,0,4,18,270,3,0,0,POR,2025-2026,datafc_sofascore,2026-08-10 21:32:02
238,77806,Jan Bednarek,286085,FC Porto,3002,7.39,2,0,0.95,1.19,4,13,0,1,2213,92.25,7,85,59.03,0,0.0,17,44,174,209,2690,32,8,0,POR,2025-2026,datafc_sofascore,2026-08-10 21:32:02
238,77806,Nicolás Otamendi,74915,Benfica,3006,7.39,2,0,1.25,0.74,6,24,0,0,1735,90.55,9,126,60.87,9,81.82,45,40,130,217,2605,30,7,1,POR,2025-2026,datafc_sofascore,2026-08-10 21:32:02
238,77806,André Luiz,1133282,Rio Ave,3036,7.38,7,5,6.66,1.66,20,44,5,9,210,78.07,21,2,28.57,31,37.8,26,2,11,240,1500,19,3,0,POR,2025-2026,datafc_sofascore,2026-08-10 21:32:02
238,77806,Eduardo Quaresma,989841,Sporting CP,3001,7.37,2,2,0.37,0.87,2,5,2,0,1033,94.86,5,25,65.79,11,61.11,40,11,42,73,1186,16,2,0,POR,2025-2026,datafc_sofascore,2026-08-10 21:32:02
238,77806,Roger Fernandes,1128560,Sporting Braga,2999,7.35,1,1,0.93,0.27,8,13,0,0,127,81.94,3,10,90.91,6,50.0,4,0,2,55,327,4,1,0,POR,2025-2026,datafc_sofascore,2026-08-10 21:32:02
238,77806,Adriel,1106840,AVS - Futebol SAD,483088,7.33,0,1,0.05,0.07,0,1,0,0,289,56.12,2,126,36.21,0,0.0,1,0,27,229,1440,16,2,0,POR,2025-2026,datafc_sofascore,2026-08-10 21:32:02
